session_id	original_session_id
ses-2019+12+17+0000+oviDNSS1+SS65423+GCaMP7f+nwb	ses-2019_12_17_0000_oviDNSS1&SS65423_GCaMP7f.nwb
ses-2019+12+17+0001+oviDNSS1+SS65423+GCaMP7f+nwb	ses-2019_12_17_0001_oviDNSS1&SS65423_GCaMP7f.nwb
